port_name,lat_long,lat,lon,port_uc
TANAH MERAH,"-0.381085449492,103.656577119157",-0.381085449492,103.656577119157,TANAH MERAH
TANDES,"-7.133333333333,112.916666666667",-7.133333333333,112.916666666667,TANDES
TANGERANG,"-6.166666666667,106.616666666667",-6.166666666667,106.616666666667,TANGERANG
TANGKIANG,"-1.200000000000,122.633333333333",-1.2,122.633333333333,TANGKIANG
TANIWEL,"-2.831363844178,128.540277012863",-2.831363844178,128.540277012863,TANIWEL
TANJONG BIN,"1.337319980067,103.548602645557",1.337319980067,103.548602645557,TANJONG BIN
TANJONG KIDURONG,"3.263098529428,113.068573050235",3.263098529428,113.068573050235,TANJONG KIDURONG
TANJUNG API-API,"-2.372599075395,104.806413379420",-2.372599075395,104.80641337942,TANJUNG API-API
TANJUNG BAKAU TERSUS PT. LETAWA,"-1.135848178126,119.389227676503",-1.135848178126,119.389227676503,TANJUNG BAKAU TERSUS PT. LETAWA
TANJUNG BALAI ASAHAN,"2.999743736336,99.814813303248",2.999743736336,99.814813303248,TANJUNG BALAI ASAHAN
TANJUNG BALAI KARIMUN,"0.983333333333,103.433333333333",0.983333333333,103.433333333333,TANJUNG BALAI KARIMUN
"TANJUNG BARA, KL","0.535173838773,117.668375518394",0.535173838773,117.668375518394,"TANJUNG BARA, KL"
TANJUNG BATU,"0.655969198178,103.467691271199",0.655969198178,103.467691271199,TANJUNG BATU
TANJUNG BATU KUNDUR,"0.655371104737,103.467323808562",0.655371104737,103.467323808562,TANJUNG BATU KUNDUR
TANJUNG BERAKIT,"1.202915722333,104.547766002148",1.202915722333,104.547766002148,TANJUNG BERAKIT
TANJUNG BERIKAT,"-2.578784322648,106.842849790044",-2.578784322648,106.842849790044,TANJUNG BERIKAT
TANJUNG BERINGIN,"3.508813223094,99.244087960397",3.508813223094,99.244087960397,TANJUNG BERINGIN
TANJUNG BULI,"0.833333333333,128.250000000000",0.833333333333,128.25,TANJUNG BULI
TANJUNG BUTON,"0.967989954440,102.251753831275",0.96798995444,102.251753831275,TANJUNG BUTON
TANJUNG BUYUT,"-2.320912314733,104.915644328360",-2.320912314733,104.91564432836,TANJUNG BUYUT
TANJUNG EMAS,"-6.942887696196,110.423583852268",-6.942887696196,110.423583852268,TANJUNG EMAS
"TANJUNG EMAS, SEMARANG","-6.942887696196,110.423583852268",-6.942887696196,110.423583852268,"TANJUNG EMAS, SEMARANG"
TANJUNG GEREM,"-5.966666666667,105.983333333333",-5.966666666667,105.983333333333,TANJUNG GEREM
TANJUNG GONDOL,"-8.152757613223,114.711341634498",-8.152757613223,114.711341634498,TANJUNG GONDOL
TANJUNG JATI/TERSUS PT. PLN (PERSERO),"-6.433076907162,110.728888824276",-6.433076907162,110.728888824276,TANJUNG JATI/TERSUS PT. PLN (PERSERO)
TANJUNG KEDADU,"1.096479411054,102.971478936786",1.096479411054,102.971478936786,TANJUNG KEDADU
TANJUNG LANGSAT,"1.444376340307,104.010133592767",1.444376340307,104.010133592767,TANJUNG LANGSAT
TANJUNG LAUT,"0.115119806069,117.492833336658",0.115119806069,117.492833336658,TANJUNG LAUT
TANJUNG MANGGIS,"-8.512334063580,115.513555222675",-8.51233406358,115.513555222675,TANJUNG MANGGIS
TANJUNG MEDANG,"2.111488575541,101.636248802644",2.111488575541,101.636248802644,TANJUNG MEDANG
TANJUNG PAKIS (LIS),"-6.878625827246,112.268963531102",-6.878625827246,112.268963531102,TANJUNG PAKIS (LIS)
TANJUNG PANDAN,"-2.750000000000,107.650000000000",-2.75,107.65,TANJUNG PANDAN
TANJUNG PELEPAS,"1.350000000000,103.550000000000",1.35,103.55,TANJUNG PELEPAS
TANJUNG PEMANCINGAN,"-3.216309496681,116.268099618860",-3.216309496681,116.26809961886,TANJUNG PEMANCINGAN
TANJUNG PERAK,"-7.196809229210,112.733936653727",-7.19680922921,112.733936653727,TANJUNG PERAK
TANJUNG PINANG,"0.932336424668,104.438527047216",0.932336424668,104.438527047216,TANJUNG PINANG
TANJUNG PRIOK,"-6.100000000000,106.883333333333",-6.1,106.883333333333,TANJUNG PRIOK
TANJUNG REDEP,"2.157491352594,117.494991305853",2.157491352594,117.494991305853,TANJUNG REDEP
TANJUNG SADAI,"-3.004637609645,106.738297491473",-3.004637609645,106.738297491473,TANJUNG SADAI
TANJUNG SAMAK,"0.832345847576,103.071610638362",0.832345847576,103.071610638362,TANJUNG SAMAK
TANJUNG SANTAN,"-0.100000000000,117.533333333333",-0.1,117.533333333333,TANJUNG SANTAN
"TANJUNG SEKONG, JV","-5.914640487972,105.999707652440",-5.914640487972,105.99970765244,"TANJUNG SEKONG, JV"
TANJUNG SELOR,"2.836009853422,117.362084521307",2.836009853422,117.362084521307,TANJUNG SELOR
TANJUNG SILOPO/POLEWALI,"-3.475979432815,119.447719271469",-3.475979432815,119.447719271469,TANJUNG SILOPO/POLEWALI
TANJUNG SULONG,"4.245213671829,103.458708907771",4.245213671829,103.458708907771,TANJUNG SULONG
TANJUNG UBAN,"-1.050000000000,104.233333333333",-1.05,104.233333333333,TANJUNG UBAN
TANJUNG UNCANG,"1.056424277372,103.909388165250",1.056424277372,103.90938816525,TANJUNG UNCANG
TANJUNG WANGI / MENENG,"-8.128677157621,114.401421588370",-8.128677157621,114.40142158837,TANJUNG WANGI / MENENG
"TAPAKTUAN, SUMATRA","3.253418058350,97.181727572788",3.25341805835,97.181727572788,"TAPAKTUAN, SUMATRA"
TAPALEO,"0.319449473747,128.748466454264",0.319449473747,128.748466454264,TAPALEO
TAPUNOPAKA/ TERSUS ANTAM,"-3.465955565925,122.301960052906",-3.465955565925,122.301960052906,TAPUNOPAKA/ TERSUS ANTAM
TARAHAN,"-5.566666666667,105.366666666667",-5.566666666667,105.366666666667,TARAHAN
TARAKAN,"3.290104161958,117.585653446261",3.290104161958,117.585653446261,TARAKAN
TARAKAN/TUKS PT. PERTAMINA,"3.280936390104,117.593972538796",3.280936390104,117.593972538796,TARAKAN/TUKS PT. PERTAMINA
TAREMPA,"3.217883199407,106.217589938397",3.217883199407,106.217589938397,TAREMPA
TARJUN,"-3.266666666667,116.083333333333",-3.266666666667,116.083333333333,TARJUN
"TAWAU, SABAH","4.245279286456,117.879871462957",4.245279286456,117.879871462957,"TAWAU, SABAH"
TEBA,"-1.483703219926,137.884270553734",-1.483703219926,137.884270553734,TEBA
TEGAL,"-6.853442454189,109.135672689850",-6.853442454189,109.13567268985,TEGAL
TEHORU,"-3.376685525935,129.539878872934",-3.376685525935,129.539878872934,TEHORU
TELADAS,"-4.410088369967,105.850514189517",-4.410088369967,105.850514189517,TELADAS
TELAGA BIRU,"-6.887841792561,113.087326454546",-6.887841792561,113.087326454546,TELAGA BIRU
TELAGA PUNGGUR,"1.035127502616,104.133530618083",1.035127502616,104.133530618083,TELAGA PUNGGUR
TELOK MELANO,"-1.105816336307,109.956646998710",-1.105816336307,109.95664699871,TELOK MELANO
TELOK RAMUNIA,"1.359787793220,104.251469058776",1.35978779322,104.251469058776,TELOK RAMUNIA
TELUK BAYUR,"-1.000000000000,100.366666666667",-1.0,100.366666666667,TELUK BAYUR
"TELUK BETUNG, SUMATRA","-5.452469383010,105.269832161680",-5.45246938301,105.26983216168,"TELUK BETUNG, SUMATRA"
TELUK DALAM,"0.555269467755,97.822339760858",0.555269467755,97.822339760858,TELUK DALAM
TELUK JAKARTA/FSRU NUSANTARA REGAS,"-6.111838392237,106.782343390983",-6.111838392237,106.782343390983,TELUK JAKARTA/FSRU NUSANTARA REGAS
TELUK KABUNG / TUKS PT. PERTAMINA (PERSERO),"-1.066638256254,100.407880454014",-1.066638256254,100.407880454014,TELUK KABUNG / TUKS PT. PERTAMINA (PERSERO)
TELUK PALU,"-0.711020008619,119.855519708638",-0.711020008619,119.855519708638,TELUK PALU
TELUK SEBANGAU,"-3.129781950933,113.626912233923",-3.129781950933,113.626912233923,TELUK SEBANGAU
TELUK SEMANGKA/STS PERTAMINA,"-5.498216477947,104.621844781159",-5.498216477947,104.621844781159,TELUK SEMANGKA/STS PERTAMINA
TELUK SIGINTUNG,"-3.334879647292,112.378890557704",-3.334879647292,112.378890557704,TELUK SIGINTUNG
TELUK TAPANG,"0.210261202478,99.267075733872",0.210261202478,99.267075733872,TELUK TAPANG
TEMBILAHAN,"-0.316666666667,103.150000000000",-0.316666666667,103.15,TEMBILAHAN
TEMBILAHAN/TUKS PERTAMINA,"-0.331154678511,103.171605438233",-0.331154678511,103.171605438233,TEMBILAHAN/TUKS PERTAMINA
TEMINABUAN,"-1.441132766028,132.008314566951",-1.441132766028,132.008314566951,TEMINABUAN
TENAU/TUKS PT. PERTAMINA,"-10.202248011365,123.530685780514",-10.202248011365,123.530685780514,TENAU/TUKS PT. PERTAMINA
TENGGARONG,"-0.425010857516,117.004968153457",-0.425010857516,117.004968153457,TENGGARONG
TEPA,"-7.869046447218,129.590310995819",-7.869046447218,129.590310995819,TEPA
TEREMPA,"3.216666666667,106.216666666667",3.216666666667,106.216666666667,TEREMPA
TERNATE,"0.783333333333,127.383333333333",0.783333333333,127.383333333333,TERNATE
TERNATE/TUKS PT. PERTAMINA,"0.758078434262,127.317117044809",0.758078434262,127.317117044809,TERNATE/TUKS PT. PERTAMINA
TG. PRIOK/TUKS PERTAMINA,"-6.107496509171,106.905541289060",-6.107496509171,106.90554128906,TG. PRIOK/TUKS PERTAMINA
TG. SARANG ELANG,"2.497597813073,100.159822596108",2.497597813073,100.159822596108,TG. SARANG ELANG
THILAWA,"16.633831253315,96.272315882482",16.633831253315,96.272315882482,THILAWA
TIDORE,"0.737919633826,127.385631600092",0.737919633826,127.385631600092,TIDORE
TIDUNG,"-5.799180163500,106.499824371210",-5.7991801635,106.49982437121,TIDUNG
TIFU,"-3.714417489191,126.397611557706",-3.714417489191,126.397611557706,TIFU
TIFURE,"0.968133126672,126.148372660858",0.968133126672,126.148372660858,TIFURE
TIKONG,"-1.665069333733,124.527795638115",-1.665069333733,124.527795638115,TIKONG
TILAMUTA,"0.509196824349,122.354372884984",0.509196824349,122.354372884984,TILAMUTA
TIMIKA,"-4.750000000000,136.550000000000",-4.75,136.55,TIMIKA
TINAMBUNG,"-3.516228801428,119.039120701342",-3.516228801428,119.039120701342,TINAMBUNG
TOBATA/KITAKYUSHU,"33.901668935914,130.820676707105",33.901668935914,130.820676707105,TOBATA/KITAKYUSHU
TOBELO,"1.719311170077,128.015341477846",1.719311170077,128.015341477846,TOBELO
TOBELO/TERSUS PT. PERTAMINA,"1.625001746545,127.993454995577",1.625001746545,127.993454995577,TOBELO/TERSUS PT. PERTAMINA
TOBOALI,"-3.016666666667,106.450000000000",-3.016666666667,106.45,TOBOALI
TOKUYAMA,"34.033333333333,131.816666666667",34.033333333333,131.816666666667,TOKUYAMA
TOLEDO/CEBU,"10.378253635593,123.633855884575",10.378253635593,123.633855884575,TOLEDO/CEBU
TOLI-TOLI/TERSUS PT. PERTAMINA,"1.111976782397,120.781227402693",1.111976782397,120.781227402693,TOLI-TOLI/TERSUS PT. PERTAMINA
TOLITOLI,"1.051526372727,120.800510073291",1.051526372727,120.800510073291,TOLITOLI
TOROBULU,"-4.445202259676,122.453767771376",-4.445202259676,122.453767771376,TOROBULU
TOROSIK,"0.429623549731,124.278189870248",0.429623549731,124.278189870248,TOROSIK
TUA PEJAT,"-2.029550174406,99.592846384909",-2.029550174406,99.592846384909,TUA PEJAT
TUAL,"-5.633333333333,132.733333333333",-5.633333333333,132.733333333333,TUAL
TUAL/TUKS PT. PERTAMINA,"-5.629489586472,132.744564340523",-5.629489586472,132.744564340523,TUAL/TUKS PT. PERTAMINA
TUBAN TUKS PERTAMINA,"-6.774374770117,111.959671146611",-6.774374770117,111.959671146611,TUBAN TUKS PERTAMINA
TUJU-TUJU,"-5.051574915875,120.279617688398",-5.051574915875,120.279617688398,TUJU-TUJU
TULEHU,"-3.584370321312,128.330183848516",-3.584370321312,128.330183848516,TULEHU
TUTICORIN,"8.765634660208,78.179685679398",8.765634660208,78.179685679398,TUTICORIN
TUTU KEMBONG,"-7.498111147579,131.637343480725",-7.498111147579,131.637343480725,TUTU KEMBONG
UDANG NATUNA TERMINAL,"3.656443770451,108.143226602818",3.656443770451,108.143226602818,UDANG NATUNA TERMINAL
"UJUNG PANDANG, SULAWESI","-5.124663554130,119.408219330408",-5.12466355413,119.408219330408,"UJUNG PANDANG, SULAWESI"
ULO-ULO/BELOPA,"-3.384803000097,120.402191915659",-3.384803000097,120.402191915659,ULO-ULO/BELOPA
ULSAN,"35.450000000000,129.400000000000",35.45,129.4,ULSAN
ULU SIAU,"2.733500982660,125.417670994863",2.73350098266,125.417670994863,ULU SIAU
UNA-UNA,"-0.209203154074,121.635437651906",-0.209203154074,121.635437651906,UNA-UNA
UNTUNG JAWA,"-5.979378819442,106.706079257177",-5.979378819442,106.706079257177,UNTUNG JAWA
URUNG/TG. BERLIAN,"0.789752761530,103.489754199486",0.78975276153,103.489754199486,URUNG/TG. BERLIAN
VANIMO,"-2.683333333333,141.133333333333",-2.683333333333,141.133333333333,VANIMO
VILLANUEVA,"8.583333333333,124.766666666667",8.583333333333,124.766666666667,VILLANUEVA
VINALINES HAU GIANG PORT,"9.969318948872,105.847393028296",9.969318948872,105.847393028296,VINALINES HAU GIANG PORT
VISAKHAPATNAM,"17.690337143117,83.290177766820",17.690337143117,83.29017776682,VISAKHAPATNAM
VIZAG,"17.694669993393,83.301389453627",17.694669993393,83.301389453627,VIZAG
VUNG TAU,"10.350000000000,107.066666666667",10.35,107.066666666667,VUNG TAU
WAAI,"-3.557174865770,128.327613743401",-3.55717486577,128.327613743401,WAAI
WAHA/USUKU,"-2.792414487429,129.515421003337",-2.792414487429,129.515421003337,WAHA/USUKU
WAHAI,"-2.783333333333,129.500000000000",-2.783333333333,129.5,WAHAI
WAIGAMA,"-1.826437982955,129.847128972812",-1.826437982955,129.847128972812,WAIGAMA
WAIKELO,"-9.389602094621,119.217942137438",-9.389602094621,119.217942137438,WAIKELO
WAIMETENG PIRU,"-3.069478588328,128.190818807100",-3.069478588328,128.1908188071,WAIMETENG PIRU
WAINGAPU,"-9.633333333333,120.216666666667",-9.633333333333,120.216666666667,WAINGAPU
WAISAI,"-0.432450134007,130.803497589196",-0.432450134007,130.803497589196,WAISAI
WAIWADAN,"-8.273093937720,123.092411650088",-8.27309393772,123.092411650088,WAIWADAN
WAIWERANG,"-8.390404718173,123.163945319628",-8.390404718173,123.163945319628,WAIWERANG
WAIWOLE,"-8.841076965379,120.792948014871",-8.841076965379,120.792948014871,WAIWOLE
WAKAI,"-0.410298621563,121.869247418800",-0.410298621563,121.8692474188,WAKAI
WAKDE,"-1.630408421768,139.734800754574",-1.630408421768,139.734800754574,WAKDE
WAMENGKOLI,"-5.426520193777,122.594209914988",-5.426520193777,122.594209914988,WAMENGKOLI
WAMSISI,"-3.772374610135,126.938649055025",-3.772374610135,126.938649055025,WAMSISI
WANAM,"-7.550000000000,139.100000000000",-7.55,139.1,WANAM
WANCI,"-3.973212680737,122.587763226480",-3.973212680737,122.58776322648,WANCI
WANI,"-0.694743478591,119.840575790235",-0.694743478591,119.840575790235,WANI
WAODE BURI/LELAMO,"-4.659084794555,123.196585365923",-4.659084794555,123.196585365923,WAODE BURI/LELAMO
WAPOGA,"-2.710950011180,136.091522952919",-2.71095001118,136.091522952919,WAPOGA
WAREN,"-2.200329638616,136.421020743680",-2.200329638616,136.42102074368,WAREN
WASIOR,"-2.727119563657,134.504154413524",-2.727119563657,134.504154413524,WASIOR
WAYABULA,"2.287425603437,128.201523429633",2.287425603437,128.201523429633,WAYABULA
WAYAME,"-3.666028020604,128.165340192092",-3.666028020604,128.165340192092,WAYAME
WEDA,"0.333333333333,127.883333333333",0.333333333333,127.883333333333,WEDA
WENZHOU PT,"27.965305208108,120.825153973125",27.965305208108,120.825153973125,WENZHOU PT
WERINAMA,"-3.413226849499,129.972727068265",-3.413226849499,129.972727068265,WERINAMA
WERUR,"-0.409698390697,132.189289549515",-0.409698390697,132.189289549515,WERUR
WESTPORT/PORT KLANG,"2.917506706072,101.285122892089",2.917506706072,101.285122892089,WESTPORT/PORT KLANG
WIDURI,"-4.666666666667,106.650000000000",-4.666666666667,106.65,WIDURI
WINDESI,"-2.421685408746,134.225602003730",-2.421685408746,134.22560200373,WINDESI
WINI,"-9.177528267633,124.492239788160",-9.177528267633,124.49223978816,WINI
WOLLO,"-3.845173344594,121.256457045523",-3.845173344594,121.256457045523,WOLLO
WONRELI,"-8.079937950763,127.146485105705",-8.079937950763,127.146485105705,WONRELI
WOOI,"-1.703651321378,127.989173353425",-1.703651321378,127.989173353425,WOOI
WOSU,"-2.350143845545,121.845905279753",-2.350143845545,121.845905279753,WOSU
WULANDONI,"-8.535530191452,123.447877010400",-8.535530191452,123.4478770104,WULANDONI
WULUR,"-7.148779810936,128.659665852746",-7.148779810936,128.659665852746,WULUR
WUNDI,"-1.255900527137,136.378197387715",-1.255900527137,136.378197387715,WUNDI
XIAMEN PT,"24.421091899360,118.068427059924",24.42109189936,118.068427059924,XIAMEN PT
XINSHA,"23.021231922494,113.536325845367",23.021231922494,113.536325845367,XINSHA
YANGJIANG PT,"21.711341216349,111.809859760992",21.711341216349,111.809859760992,YANGJIANG PT
YANGON,"16.776210233054,96.134884870369",16.776210233054,96.134884870369,YANGON
YANGPU PT,"19.730809363450,109.194264276380",19.73080936345,109.19426427638,YANGPU PT
YANGZHOU PT,"32.271854412912,119.446861580627",32.271854412912,119.446861580627,YANGZHOU PT
YANTAI PT,"37.554105799030,121.381837948837",37.55410579903,121.381837948837,YANTAI PT
YELLU,"-2.056773590989,130.414400249759",-2.056773590989,130.414400249759,YELLU
YEOSU,"34.746626284684,127.752337751320",34.746626284684,127.75233775132,YEOSU
YOKKAICHI,"34.966666666667,136.633333333333",34.966666666667,136.633333333333,YOKKAICHI
YOKOHAMA,"35.450733162848,139.646363438550",35.450733162848,139.64636343855,YOKOHAMA
YUHUAN,"28.083652744663,121.151454334768",28.083652744663,121.151454334768,YUHUAN
ZHANGJIAGANG,"31.967531596397,120.450225059578",31.967531596397,120.450225059578,ZHANGJIAGANG
ZHANJIANG PT,"21.183834622740,110.410096578835",21.18383462274,110.410096578835,ZHANJIANG PT
ZHENJIANG PT,"32.188054151673,119.420401027025",32.188054151673,119.420401027025,ZHENJIANG PT
ZHOUSHAN PT,"29.989659883858,122.136614746538",29.989659883858,122.136614746538,ZHOUSHAN PT
ZHOUZHUANG,"31.122271563249,120.858169877441",31.122271563249,120.858169877441,ZHOUZHUANG
ZHUHAI PT,"22.256074493936,113.584620686768",22.256074493936,113.584620686768,ZHUHAI PT
